split,filepath,label,shape,color_name,color_rgb,is_training_shortcut_aligned,object_size,center_x,center_y,rotation_degrees
test_iid,test_iid/circle/test_iid_circle_00022_blue.png,0,circle,blue,"(29, 79, 221)",1,20,22.509,49.205,0.0
test_iid,test_iid/circle/test_iid_circle_00023_red.png,0,circle,red,"(215, 34, 28)",0,25,20.936,18.828,0.0
test_iid,test_iid/circle/test_iid_circle_00024_blue.png,0,circle,blue,"(42, 101, 237)",1,22,23.263,39.709,0.0
test_iid,test_iid/circle/test_iid_circle_00025_blue.png,0,circle,blue,"(57, 76, 211)",1,21,15.476,38.765,0.0
test_iid,test_iid/circle/test_iid_circle_00026_blue.png,0,circle,blue,"(28, 74, 233)",1,24,43.896,28.847,0.0
test_iid,test_iid/circle/test_iid_circle_00027_blue.png,0,circle,blue,"(27, 108, 204)",1,28,18.016,40.625,0.0
test_iid,test_iid/circle/test_iid_circle_00028_blue.png,0,circle,blue,"(44, 90, 232)",1,21,43.474,13.928,0.0
test_iid,test_iid/circle/test_iid_circle_00029_blue.png,0,circle,blue,"(44, 84, 217)",1,29,30.44,17.058,0.0
test_iid,test_iid/circle/test_iid_circle_00030_blue.png,0,circle,blue,"(29, 108, 229)",1,26,47.373,31.61,0.0
test_iid,test_iid/circle/test_iid_circle_00031_blue.png,0,circle,blue,"(41, 75, 220)",1,23,17.183,27.223,0.0
test_iid,test_iid/circle/test_iid_circle_00032_blue.png,0,circle,blue,"(57, 106, 212)",1,23,37.71,27.366,0.0
test_iid,test_iid/circle/test_iid_circle_00033_blue.png,0,circle,blue,"(62, 106, 211)",1,23,40.467,26.484,0.0
test_iid,test_iid/circle/test_iid_circle_00034_blue.png,0,circle,blue,"(38, 97, 225)",1,25,48.439,41.089,0.0
test_iid,test_iid/circle/test_iid_circle_00035_blue.png,0,circle,blue,"(36, 103, 236)",1,24,26.972,29.542,0.0
test_iid,test_iid/circle/test_iid_circle_00036_red.png,0,circle,red,"(218, 35, 48)",0,23,37.237,30.228,0.0
test_iid,test_iid/circle/test_iid_circle_00037_blue.png,0,circle,blue,"(61, 82, 204)",1,23,32.229,44.95,0.0
test_iid,test_iid/circle/test_iid_circle_00038_blue.png,0,circle,blue,"(36, 93, 236)",1,28,42.624,21.102,0.0
test_iid,test_iid/circle/test_iid_circle_00039_blue.png,0,circle,blue,"(63, 80, 215)",1,29,28.891,41.703,0.0
test_iid,test_iid/circle/test_iid_circle_00040_blue.png,0,circle,blue,"(34, 104, 236)",1,18,32.822,35.17,0.0
test_iid,test_iid/circle/test_iid_circle_00041_blue.png,0,circle,blue,"(43, 107, 212)",1,29,23.803,38.293,0.0
test_iid,test_iid/circle/test_iid_circle_00042_blue.png,0,circle,blue,"(48, 103, 209)",1,23,40.347,42.689,0.0
test_iid,test_iid/circle/test_iid_circle_00043_blue.png,0,circle,blue,"(62, 97, 235)",1,28,42.22,23.01,0.0
test_iid,test_iid/circle/test_iid_circle_00044_blue.png,0,circle,blue,"(49, 98, 208)",1,21,37.338,30.239,0.0
test_iid,test_iid/circle/test_iid_circle_00045_blue.png,0,circle,blue,"(39, 72, 234)",1,30,20.234,21.331,0.0
test_iid,test_iid/circle/test_iid_circle_00046_blue.png,0,circle,blue,"(31, 91, 217)",1,30,29.184,41.757,0.0
test_iid,test_iid/circle/test_iid_circle_00047_blue.png,0,circle,blue,"(61, 78, 214)",1,18,11.681,23.423,0.0
test_iid,test_iid/circle/test_iid_circle_00048_blue.png,0,circle,blue,"(40, 83, 206)",1,19,22.137,50.041,0.0
test_iid,test_iid/circle/test_iid_circle_00049_blue.png,0,circle,blue,"(54, 94, 227)",1,18,40.308,23.609,0.0
test_iid,test_iid/circle/test_iid_circle_00050_blue.png,0,circle,blue,"(51, 95, 215)",1,22,29.284,35.408,0.0
test_iid,test_iid/circle/test_iid_circle_00051_blue.png,0,circle,blue,"(57, 74, 233)",1,18,32.0,25.763,0.0
test_iid,test_iid/circle/test_iid_circle_00052_blue.png,0,circle,blue,"(43, 102, 226)",1,30,33.171,19.94,0.0
test_iid,test_iid/circle/test_iid_circle_00053_blue.png,0,circle,blue,"(49, 103, 203)",1,24,15.392,31.548,0.0
test_iid,test_iid/circle/test_iid_circle_00054_blue.png,0,circle,blue,"(32, 102, 218)",1,26,18.13,23.343,0.0
test_iid,test_iid/circle/test_iid_circle_00055_blue.png,0,circle,blue,"(33, 101, 226)",1,29,27.121,35.108,0.0
test_iid,test_iid/circle/test_iid_circle_00056_blue.png,0,circle,blue,"(57, 74, 222)",1,22,34.0,39.754,0.0
test_iid,test_iid/circle/test_iid_circle_00057_blue.png,0,circle,blue,"(55, 85, 228)",1,19,12.412,17.135,0.0
test_iid,test_iid/circle/test_iid_circle_00058_blue.png,0,circle,blue,"(28, 104, 230)",1,19,32.083,30.527,0.0
test_iid,test_iid/circle/test_iid_circle_00059_blue.png,0,circle,blue,"(63, 96, 236)",1,28,39.179,24.103,0.0
test_iid,test_iid/circle/test_iid_circle_00060_blue.png,0,circle,blue,"(34, 105, 233)",1,20,48.09,23.736,0.0
test_iid,test_iid/circle/test_iid_circle_00061_blue.png,0,circle,blue,"(37, 74, 220)",1,27,26.605,19.51,0.0
test_iid,test_iid/circle/test_iid_circle_00062_blue.png,0,circle,blue,"(36, 76, 214)",1,25,31.532,15.194,0.0
test_iid,test_iid/circle/test_iid_circle_00063_blue.png,0,circle,blue,"(38, 96, 204)",1,22,19.942,25.923,0.0
test_iid,test_iid/circle/test_iid_circle_00064_blue.png,0,circle,blue,"(58, 86, 230)",1,30,38.023,44.35,0.0
test_iid,test_iid/circle/test_iid_circle_00065_blue.png,0,circle,blue,"(33, 82, 210)",1,20,41.614,49.867,0.0
test_iid,test_iid/circle/test_iid_circle_00066_red.png,0,circle,red,"(238, 28, 55)",0,25,27.467,38.763,0.0
test_iid,test_iid/circle/test_iid_circle_00067_blue.png,0,circle,blue,"(28, 105, 225)",1,28,33.392,29.396,0.0
test_iid,test_iid/circle/test_iid_circle_00068_blue.png,0,circle,blue,"(29, 89, 229)",1,26,38.87,17.276,0.0
test_iid,test_iid/circle/test_iid_circle_00069_blue.png,0,circle,blue,"(32, 88, 224)",1,25,28.645,46.255,0.0
test_iid,test_iid/circle/test_iid_circle_00070_blue.png,0,circle,blue,"(35, 79, 203)",1,20,15.455,19.472,0.0
test_iid,test_iid/circle/test_iid_circle_00071_blue.png,0,circle,blue,"(39, 100, 236)",1,23,34.065,31.204,0.0
test_iid,test_iid/circle/test_iid_circle_00072_blue.png,0,circle,blue,"(38, 98, 209)",1,26,16.352,21.883,0.0
test_iid,test_iid/circle/test_iid_circle_00073_blue.png,0,circle,blue,"(46, 80, 227)",1,18,26.618,32.428,0.0
test_iid,test_iid/circle/test_iid_circle_00074_blue.png,0,circle,blue,"(27, 79, 235)",1,28,24.508,32.977,0.0
test_iid,test_iid/circle/test_iid_circle_00075_blue.png,0,circle,blue,"(46, 80, 222)",1,21,45.702,43.447,0.0
test_iid,test_iid/circle/test_iid_circle_00076_blue.png,0,circle,blue,"(39, 102, 232)",1,25,22.28,20.862,0.0
test_iid,test_iid/circle/test_iid_circle_00077_blue.png,0,circle,blue,"(62, 106, 206)",1,20,38.683,46.314,0.0
test_iid,test_iid/circle/test_iid_circle_00078_blue.png,0,circle,blue,"(36, 76, 232)",1,26,48.655,17.468,0.0
test_iid,test_iid/circle/test_iid_circle_00079_blue.png,0,circle,blue,"(37, 87, 228)",1,28,27.575,23.211,0.0
test_iid,test_iid/circle/test_iid_circle_00080_blue.png,0,circle,blue,"(43, 98, 205)",1,30,29.956,43.12,0.0
test_iid,test_iid/circle/test_iid_circle_00081_blue.png,0,circle,blue,"(52, 73, 214)",1,28,39.248,27.958,0.0
test_iid,test_iid/circle/test_iid_circle_00082_blue.png,0,circle,blue,"(55, 86, 210)",1,25,35.906,41.876,0.0
test_iid,test_iid/circle/test_iid_circle_00083_blue.png,0,circle,blue,"(53, 82, 217)",1,27,32.68,31.908,0.0
test_iid,test_iid/circle/test_iid_circle_00084_blue.png,0,circle,blue,"(31, 99, 203)",1,24,16.388,17.054,0.0
test_iid,test_iid/circle/test_iid_circle_00085_blue.png,0,circle,blue,"(36, 74, 225)",1,22,27.944,30.651,0.0
test_iid,test_iid/circle/test_iid_circle_00086_blue.png,0,circle,blue,"(48, 91, 236)",1,27,26.467,25.861,0.0
test_iid,test_iid/circle/test_iid_circle_00087_blue.png,0,circle,blue,"(57, 104, 233)",1,24,41.267,44.222,0.0
test_iid,test_iid/circle/test_iid_circle_00088_blue.png,0,circle,blue,"(62, 108, 210)",1,25,26.461,38.508,0.0
test_iid,test_iid/circle/test_iid_circle_00089_blue.png,0,circle,blue,"(48, 106, 235)",1,27,36.204,24.051,0.0
test_iid,test_iid/circle/test_iid_circle_00090_blue.png,0,circle,blue,"(44, 89, 220)",1,27,32.433,26.018,0.0
test_iid,test_iid/circle/test_iid_circle_00091_red.png,0,circle,red,"(222, 42, 63)",0,21,26.244,24.641,0.0
test_iid,test_iid/circle/test_iid_circle_00092_blue.png,0,circle,blue,"(48, 105, 228)",1,22,23.029,29.106,0.0
test_iid,test_iid/circle/test_iid_circle_00093_blue.png,0,circle,blue,"(39, 80, 220)",1,21,39.11,26.737,0.0
test_iid,test_iid/circle/test_iid_circle_00094_blue.png,0,circle,blue,"(61, 107, 222)",1,21,43.325,35.106,0.0
test_iid,test_iid/circle/test_iid_circle_00095_blue.png,0,circle,blue,"(38, 79, 220)",1,28,23.905,35.14,0.0
test_iid,test_iid/circle/test_iid_circle_00096_blue.png,0,circle,blue,"(48, 83, 233)",1,23,22.843,31.436,0.0
test_iid,test_iid/circle/test_iid_circle_00097_blue.png,0,circle,blue,"(44, 108, 231)",1,26,26.608,23.661,0.0
test_iid,test_iid/circle/test_iid_circle_00098_blue.png,0,circle,blue,"(31, 88, 209)",1,24,43.272,49.419,0.0
test_iid,test_iid/circle/test_iid_circle_00099_blue.png,0,circle,blue,"(27, 76, 214)",1,30,45.024,44.834,0.0
test_iid,test_iid/circle/test_iid_circle_00100_blue.png,0,circle,blue,"(56, 107, 219)",1,26,34.293,21.772,0.0
test_iid,test_iid/circle/test_iid_circle_00101_blue.png,0,circle,blue,"(30, 99, 233)",1,27,19.459,29.99,0.0
test_iid,test_iid/circle/test_iid_circle_00102_blue.png,0,circle,blue,"(47, 79, 210)",1,20,16.917,42.405,0.0
test_iid,test_iid/circle/test_iid_circle_00103_blue.png,0,circle,blue,"(30, 74, 206)",1,22,17.084,33.338,0.0
test_iid,test_iid/circle/test_iid_circle_00104_blue.png,0,circle,blue,"(35, 78, 229)",1,21,14.518,38.091,0.0
test_iid,test_iid/circle/test_iid_circle_00105_blue.png,0,circle,blue,"(30, 72, 209)",1,23,49.166,39.905,0.0
test_iid,test_iid/circle/test_iid_circle_00106_blue.png,0,circle,blue,"(45, 99, 217)",1,21,21.377,35.939,0.0
test_iid,test_iid/circle/test_iid_circle_00107_blue.png,0,circle,blue,"(44, 107, 224)",1,21,18.765,34.041,0.0
test_iid,test_iid/circle/test_iid_circle_00108_blue.png,0,circle,blue,"(47, 86, 212)",1,30,45.992,28.498,0.0
test_iid,test_iid/circle/test_iid_circle_00109_blue.png,0,circle,blue,"(61, 73, 212)",1,19,34.85,36.565,0.0
test_iid,test_iid/circle/test_iid_circle_00110_blue.png,0,circle,blue,"(44, 103, 209)",1,19,21.848,28.256,0.0
test_iid,test_iid/circle/test_iid_circle_00111_blue.png,0,circle,blue,"(42, 101, 212)",1,20,48.705,23.179,0.0
test_iid,test_iid/circle/test_iid_circle_00112_blue.png,0,circle,blue,"(27, 87, 221)",1,24,34.867,35.59,0.0
test_iid,test_iid/circle/test_iid_circle_00113_blue.png,0,circle,blue,"(51, 100, 215)",1,21,16.814,16.116,0.0
test_iid,test_iid/circle/test_iid_circle_00114_blue.png,0,circle,blue,"(55, 100, 211)",1,29,43.644,42.518,0.0
test_iid,test_iid/circle/test_iid_circle_00115_red.png,0,circle,red,"(226, 28, 61)",0,30,25.152,43.454,0.0
test_iid,test_iid/circle/test_iid_circle_00116_blue.png,0,circle,blue,"(58, 99, 235)",1,23,25.595,31.965,0.0
test_iid,test_iid/circle/test_iid_circle_00117_blue.png,0,circle,blue,"(51, 100, 215)",1,23,19.203,16.785,0.0
test_iid,test_iid/circle/test_iid_circle_00118_blue.png,0,circle,blue,"(51, 82, 227)",1,21,21.281,26.424,0.0
test_iid,test_iid/circle/test_iid_circle_00119_blue.png,0,circle,blue,"(44, 87, 220)",1,21,27.419,46.354,0.0
test_iid,test_iid/circle/test_iid_circle_00120_red.png,0,circle,red,"(203, 63, 42)",0,28,38.323,30.472,0.0
test_iid,test_iid/circle/test_iid_circle_00121_blue.png,0,circle,blue,"(28, 96, 238)",1,23,26.943,14.738,0.0
test_iid,test_iid/circle/test_iid_circle_00122_blue.png,0,circle,blue,"(54, 100, 229)",1,19,29.494,25.929,0.0
test_iid,test_iid/circle/test_iid_circle_00123_blue.png,0,circle,blue,"(44, 95, 218)",1,25,20.375,22.451,0.0
test_iid,test_iid/circle/test_iid_circle_00124_blue.png,0,circle,blue,"(60, 105, 214)",1,18,52.125,26.312,0.0
test_iid,test_iid/circle/test_iid_circle_00125_blue.png,0,circle,blue,"(41, 77, 212)",1,19,36.618,34.113,0.0
test_iid,test_iid/circle/test_iid_circle_00126_blue.png,0,circle,blue,"(43, 77, 235)",1,22,30.218,24.14,0.0
test_iid,test_iid/circle/test_iid_circle_00127_blue.png,0,circle,blue,"(54, 89, 213)",1,21,28.56,19.332,0.0
test_iid,test_iid/circle/test_iid_circle_00128_blue.png,0,circle,blue,"(31, 86, 207)",1,27,17.669,36.948,0.0
test_iid,test_iid/circle/test_iid_circle_00129_blue.png,0,circle,blue,"(38, 90, 237)",1,25,47.029,45.427,0.0
test_iid,test_iid/circle/test_iid_circle_00130_blue.png,0,circle,blue,"(42, 73, 214)",1,27,38.801,18.156,0.0
test_iid,test_iid/circle/test_iid_circle_00131_blue.png,0,circle,blue,"(33, 89, 213)",1,26,19.221,30.726,0.0
test_iid,test_iid/circle/test_iid_circle_00132_blue.png,0,circle,blue,"(50, 83, 211)",1,26,46.693,23.352,0.0
test_iid,test_iid/circle/test_iid_circle_00133_blue.png,0,circle,blue,"(27, 92, 212)",1,30,25.17,41.399,0.0
test_iid,test_iid/circle/test_iid_circle_00134_blue.png,0,circle,blue,"(59, 104, 205)",1,24,18.858,15.74,0.0
test_iid,test_iid/circle/test_iid_circle_00135_blue.png,0,circle,blue,"(36, 80, 217)",1,27,42.697,34.364,0.0
test_iid,test_iid/circle/test_iid_circle_00136_blue.png,0,circle,blue,"(44, 101, 217)",1,25,20.955,18.736,0.0
test_iid,test_iid/circle/test_iid_circle_00137_blue.png,0,circle,blue,"(42, 82, 204)",1,19,51.314,17.436,0.0
test_iid,test_iid/circle/test_iid_circle_00138_blue.png,0,circle,blue,"(45, 101, 235)",1,30,31.699,39.628,0.0
test_iid,test_iid/circle/test_iid_circle_00139_blue.png,0,circle,blue,"(62, 106, 227)",1,26,30.865,37.01,0.0
test_iid,test_iid/circle/test_iid_circle_00140_blue.png,0,circle,blue,"(60, 94, 238)",1,29,42.129,29.156,0.0
test_iid,test_iid/circle/test_iid_circle_00141_blue.png,0,circle,blue,"(43, 105, 228)",1,20,32.126,31.989,0.0
test_iid,test_iid/circle/test_iid_circle_00142_blue.png,0,circle,blue,"(29, 85, 206)",1,27,47.831,42.942,0.0
test_iid,test_iid/circle/test_iid_circle_00143_blue.png,0,circle,blue,"(34, 98, 226)",1,24,24.783,14.86,0.0
test_iid,test_iid/circle/test_iid_circle_00144_blue.png,0,circle,blue,"(58, 84, 203)",1,21,29.55,37.261,0.0
test_iid,test_iid/circle/test_iid_circle_00145_blue.png,0,circle,blue,"(36, 100, 210)",1,28,41.4,28.684,0.0
test_iid,test_iid/circle/test_iid_circle_00146_blue.png,0,circle,blue,"(36, 73, 216)",1,25,23.599,28.574,0.0
test_iid,test_iid/circle/test_iid_circle_00147_blue.png,0,circle,blue,"(56, 95, 215)",1,25,19.434,47.627,0.0
test_iid,test_iid/circle/test_iid_circle_00148_blue.png,0,circle,blue,"(42, 81, 208)",1,22,27.213,26.321,0.0
test_iid,test_iid/circle/test_iid_circle_00149_blue.png,0,circle,blue,"(51, 99, 206)",1,27,25.406,42.275,0.0
test_iid,test_iid/circle/test_iid_circle_00150_blue.png,0,circle,blue,"(62, 102, 204)",1,25,17.304,26.269,0.0
test_iid,test_iid/circle/test_iid_circle_00151_blue.png,0,circle,blue,"(46, 104, 212)",1,18,52.668,17.129,0.0
test_iid,test_iid/circle/test_iid_circle_00152_red.png,0,circle,red,"(237, 44, 30)",0,18,32.399,37.488,0.0
test_iid,test_iid/circle/test_iid_circle_00153_blue.png,0,circle,blue,"(50, 73, 230)",1,24,26.025,36.065,0.0
test_iid,test_iid/circle/test_iid_circle_00154_blue.png,0,circle,blue,"(49, 92, 220)",1,23,15.833,32.612,0.0
test_iid,test_iid/circle/test_iid_circle_00155_blue.png,0,circle,blue,"(34, 100, 233)",1,24,41.491,15.302,0.0
test_iid,test_iid/circle/test_iid_circle_00156_red.png,0,circle,red,"(237, 63, 59)",0,19,51.946,18.133,0.0
test_iid,test_iid/circle/test_iid_circle_00157_blue.png,0,circle,blue,"(51, 93, 230)",1,29,38.676,25.013,0.0
test_iid,test_iid/circle/test_iid_circle_00158_blue.png,0,circle,blue,"(36, 84, 207)",1,27,28.284,28.621,0.0
test_iid,test_iid/circle/test_iid_circle_00159_blue.png,0,circle,blue,"(29, 74, 221)",1,18,51.05,19.169,0.0
test_iid,test_iid/circle/test_iid_circle_00160_blue.png,0,circle,blue,"(63, 84, 228)",1,30,41.778,21.549,0.0
test_iid,test_iid/circle/test_iid_circle_00161_blue.png,0,circle,blue,"(62, 108, 218)",1,21,13.022,15.517,0.0
test_iid,test_iid/circle/test_iid_circle_00162_blue.png,0,circle,blue,"(29, 88, 232)",1,30,18.983,31.049,0.0
test_iid,test_iid/circle/test_iid_circle_00163_blue.png,0,circle,blue,"(37, 103, 209)",1,19,38.777,44.468,0.0
test_iid,test_iid/circle/test_iid_circle_00164_blue.png,0,circle,blue,"(48, 95, 232)",1,22,34.928,33.821,0.0
test_iid,test_iid/circle/test_iid_circle_00165_blue.png,0,circle,blue,"(48, 92, 235)",1,20,38.71,45.414,0.0
test_iid,test_iid/circle/test_iid_circle_00166_blue.png,0,circle,blue,"(60, 89, 217)",1,21,43.967,29.487,0.0
test_iid,test_iid/circle/test_iid_circle_00167_blue.png,0,circle,blue,"(44, 93, 234)",1,22,31.957,40.523,0.0
test_iid,test_iid/circle/test_iid_circle_00168_blue.png,0,circle,blue,"(52, 75, 221)",1,30,42.894,20.195,0.0
test_iid,test_iid/circle/test_iid_circle_00169_blue.png,0,circle,blue,"(36, 107, 216)",1,30,23.569,45.685,0.0
test_iid,test_iid/circle/test_iid_circle_00170_blue.png,0,circle,blue,"(56, 81, 208)",1,29,33.266,27.89,0.0
test_iid,test_iid/circle/test_iid_circle_00171_blue.png,0,circle,blue,"(52, 98, 238)",1,23,24.767,22.73,0.0
test_iid,test_iid/circle/test_iid_circle_00172_blue.png,0,circle,blue,"(57, 76, 222)",1,18,29.296,45.233,0.0
test_iid,test_iid/circle/test_iid_circle_00173_blue.png,0,circle,blue,"(36, 98, 232)",1,18,25.019,26.556,0.0
test_iid,test_iid/circle/test_iid_circle_00174_blue.png,0,circle,blue,"(46, 87, 233)",1,25,46.546,28.476,0.0
test_iid,test_iid/circle/test_iid_circle_00175_blue.png,0,circle,blue,"(40, 97, 229)",1,21,23.886,36.202,0.0
test_iid,test_iid/circle/test_iid_circle_00176_blue.png,0,circle,blue,"(37, 93, 212)",1,27,26.469,28.059,0.0
test_iid,test_iid/circle/test_iid_circle_00177_blue.png,0,circle,blue,"(32, 78, 207)",1,19,43.848,12.34,0.0
test_iid,test_iid/circle/test_iid_circle_00178_blue.png,0,circle,blue,"(61, 99, 233)",1,19,49.375,43.744,0.0
test_iid,test_iid/circle/test_iid_circle_00179_blue.png,0,circle,blue,"(36, 75, 202)",1,25,21.037,19.538,0.0
test_iid,test_iid/circle/test_iid_circle_00180_blue.png,0,circle,blue,"(50, 94, 238)",1,19,13.617,47.715,0.0
test_iid,test_iid/circle/test_iid_circle_00181_blue.png,0,circle,blue,"(48, 78, 204)",1,27,18.635,17.264,0.0
test_iid,test_iid/circle/test_iid_circle_00182_blue.png,0,circle,blue,"(27, 84, 212)",1,24,43.671,31.653,0.0
test_iid,test_iid/circle/test_iid_circle_00183_blue.png,0,circle,blue,"(44, 90, 235)",1,19,45.272,23.378,0.0
test_iid,test_iid/circle/test_iid_circle_00184_blue.png,0,circle,blue,"(31, 101, 218)",1,20,37.739,39.998,0.0
test_iid,test_iid/circle/test_iid_circle_00185_blue.png,0,circle,blue,"(33, 103, 216)",1,29,25.511,28.802,0.0
